   ---
   привет:
   24.391602, 36.677826, 35.149384, 37.704315, 26.325195, -12.284332, 
   31.024933, 45.696594, 44.862366, 46.741241, 32.841705, -10.484283, 
   32.877594, 48.844574, 48.026459, 49.922852, 34.881805, -10.097900, 
   32.145294, 46.812836, 45.065063, 47.197235, 32.669250, -7.726959, 
   31.882294, 47.913361, 46.390839, 48.461060, 33.455933, -6.444519, 
   35.380341, 50.557281, 49.155853, 50.973145, 36.134125, -4.390778, 
   ---
   34.569763, 50.862976, 49.650726, 51.797974, 35.761932, -1.440552, 
   36.905609, 53.729797, 52.418335, 54.640045, 38.038605, 1.098969, 
   35.463196, 50.912079, 49.509186, 51.342224, 36.174011, 2.382721, 
   25.748535, 37.570740, 36.051575, 38.563110, 26.821686, 4.878357, 
   25.352753, 37.741760, 35.876190, 38.192871, 26.601257, 6.396698, 
   36.741913, 53.568176, 51.574951, 53.583649, 37.370697, 7.195526, 
   28.748779, 41.595825, 39.833344, 42.471924, 29.368958, 7.197418, 
   22.999084, 34.712402, 33.058929, 35.646088, 25.222534, 8.984863, 
   29.924835, 43.677063, 42.528229, 44.958221, 32.088348, 8.663940, 
   27.666443, 39.592224, 37.669586, 40.141632, 28.651703, 7.137115, 
   31.846222, 45.241211, 43.844788, 45.411804, 31.856476, 7.995667, 
   31.225464, 44.562134, 43.348907, 45.031799, 31.872375, 7.463043, 
   31.662445, 45.916718, 44.674683, 46.124512, 32.851715, 7.621521, 
   ---
   24.536652, 36.441650, 34.238739, 37.033691, 25.459290, 3.151825, 
   26.846283, 40.418274, 38.599518, 40.832520, 27.667206, 2.255585, 
   36.598969, 52.950500, 51.549988, 53.171417, 37.208405, 1.053558, 
   24.578918, 37.172333, 35.144409, 36.650452, 24.745300, -2.214142, 
   28.350555, 40.630707, 38.357574, 40.206360, 27.560974, -2.989441, 
   33.282898, 47.390717, 46.014832, 47.514069, 33.131531, -2.996887, 
   32.961823, 47.502167, 45.987305, 47.905762, 34.522064, -2.963959, 
   32.346619, 46.670197, 45.197723, 46.908386, 32.424500, -2.176788, 
   35.397949, 51.151306, 49.775085, 51.664825, 36.745880, -2.782471, 
   35.898590, 51.794922, 50.325073, 51.964905, 36.403473, -3.634796, 
   ---
   35.332947, 51.082520, 49.920288, 51.727264, 35.590759, -2.641541, 
   34.713470, 50.189209, 48.504883, 50.652100, 35.829224, -3.205902, 
   33.465607, 48.618683, 47.117920, 49.281555, 33.140991, -4.496887, 
   25.022064, 36.847565, 34.392090, 37.227966, 25.167999, -5.261353, 
   26.946930, 39.922180, 37.880463, 40.507599, 28.009521, -8.324127, 
   34.153473, 49.582397, 47.861542, 49.946350, 34.548553, -11.807343, 
   25.419769, 37.460968, 35.973999, 38.668671, 26.798096, -23.797119, 
   33.010437, 49.743652, 48.839539, 51.251617, 36.498047, -24.770966, 
   34.722412, 50.973480, 50.272308, 52.380493, 36.755493, -21.787201, 
   34.133209, 49.133423, 48.588409, 50.594543, 36.198669, -20.359344, 
   32.631317, 47.796112, 47.064270, 48.790619, 34.167084, -17.506042, 
   32.971863, 47.978149, 46.997070, 49.219025, 34.264343, -13.852386, 
   31.628723, 47.529205, 46.207855, 48.378418, 32.643463, -10.368286, 
   ---
   32.111877, 46.473663, 44.984039, 46.977386, 31.847778, -9.900024, 
   24.510559, 36.595306, 34.564392, 36.636292, 25.515717, -7.218872, 
   25.320404, 38.039490, 36.436554, 39.065216, 27.015839, 0.342773, 
   34.970825, 50.796875, 49.030945, 51.020538, 35.980865, 4.679321, 
